Series_reference,Period,Data_value,Suppressed,STATUS,UNITS,Magnitude,Subject,Group,Series_title_1,Series_title_2,Series_title_3,Series_title_4,Series_title_5
MEIM.S2WA,2020.04,458.80137,,P,Value,6,Employment indicators - MEI,Employment Indicators,Total earnings,Primary industries,Actual,,
MEIM.S2WS,1999.04,134.059624,,P,Value,6,Employment indicators - MEI,Employment Indicators,Total earnings,Primary industries,Seasonally adjusted,,
MEIM.S2WS,1999.05,132.655228,,P,Value,6,Employment indicators - MEI,Employment Indicators,Total earnings,Primary industries,Seasonally adjusted,,
MEIM.S2WS,1999.06,133.586223,,P,Value,6,Employment indicators - MEI,Employment Indicators,Total earnings,Primary industries,Seasonally adjusted,,
MEIM.S2WS,1999.07,133.353535,,P,Value,6,Employment indicators - MEI,Employment Indicators,Total earnings,Primary industries,Seasonally adjusted,,
MEIM.S2WS,1999.08,134.157078,,P,Value,6,Employment indicators - MEI,Employment Indicators,Total earnings,Primary industries,Seasonally adjusted,,
MEIM.S2WS,1999.09,140.002206,,P,Value,6,Employment indicators - MEI,Employment Indicators,Total earnings,Primary industries,Seasonally adjusted,,
MEIM.S2WS,1999.10,138.288233,,P,Value,6,Employment indicators - MEI,Employment Indicators,Total earnings,Primary industries,Seasonally adjusted,,
MEIM.S2WS,1999.11,138.83784,,P,Value,6,Employment indicators - MEI,Employment Indicators,Total earnings,Primary industries,Seasonally adjusted,,
MEIM.S2WS,1999.12,145.175759,,P,Value,6,Employment indicators - MEI,Employment Indicators,Total earnings,Primary industries,Seasonally adjusted,,
MEIM.S2WS,2000.01,135.059628,,P,Value,6,Employment indicators - MEI,Employment Indicators,Total earnings,Primary industries,Seasonally adjusted,,
MEIM.S2WS,2000.02,144.786475,,P,Value,6,Employment indicators - MEI,Employment Indicators,Total earnings,Primary industries,Seasonally adjusted,,
MEIM.S2WS,2000.03,153.592914,,P,Value,6,Employment indicators - MEI,Employment Indicators,Total earnings,Primary industries,Seasonally adjusted,,
MEIM.S2WS,2000.04,142.617258,,P,Value,6,Employment indicators - MEI,Employment Indicators,Total earnings,Primary industries,Seasonally adjusted,,
MEIM.S2WS,2000.05,146.780092,,P,Value,6,Employment indicators - MEI,Employment Indicators,Total earnings,Primary industries,Seasonally adjusted,,
MEIM.S2WS,2000.06,146.408499,,P,Value,6,Employment indicators - MEI,Employment Indicators,Total earnings,Primary industries,Seasonally adjusted,,
MEIM.S2WS,2000.07,146.598434,,P,Value,6,Employment indicators - MEI,Employment Indicators,Total earnings,Primary industries,Seasonally adjusted,,
MEIM.S2WS,2000.08,150.029197,,P,Value,6,Employment indicators - MEI,Employment Indicators,Total earnings,Primary industries,Seasonally adjusted,,
MEIM.S2WS,2000.09,146.31513,,P,Value,6,Employment indicators - MEI,Employment Indicators,Total earnings,Primary industries,Seasonally adjusted,,
MEIM.S2WS,2000.10,149.768969,,P,Value,6,Employment indicators - MEI,Employment Indicators,Total earnings,Primary industries,Seasonally adjusted,,
MEIM.S2WS,2000.11,154.30491,,P,Value,6,Employment indicators - MEI,Employment Indicators,Total earnings,Primary industries,Seasonally adjusted,,
MEIM.S2WS,2000.12,152.889409,,P,Value,6,Employment indicators - MEI,Employment Indicators,Total earnings,Primary industries,Seasonally adjusted,,
MEIM.S2WS,2001.01,155.756991,,P,Value,6,Employment indicators - MEI,Employment Indicators,Total earnings,Primary industries,Seasonally adjusted,,
MEIM.S2WS,2001.02,155.265262,,P,Value,6,Employment indicators - MEI,Employment Indicators,Total earnings,Primary industries,Seasonally adjusted,,
MEIM.S2WS,2001.03,161.822648,,P,Value,6,Employment indicators - MEI,Employment Indicators,Total earnings,Primary industries,Seasonally adjusted,,
MEIM.S2WS,2001.04,160.990004,,P,Value,6,Employment indicators - MEI,Employment Indicators,Total earnings,Primary industries,Seasonally adjusted,,
MEIM.S2WS,2001.05,163.663798,,P,Value,6,Employment indicators - MEI,Employment Indicators,Total earnings,Primary industries,Seasonally adjusted,,
MEIM.S2WS,2001.06,166.494147,,P,Value,6,Employment indicators - MEI,Employment Indicators,Total earnings,Primary industries,Seasonally adjusted,,
MEIM.S2WS,2001.07,166.743791,,P,Value,6,Employment indicators - MEI,Employment Indicators,Total earnings,Primary industries,Seasonally adjusted,,
MEIM.S2WS,2001.08,172.092461,,P,Value,6,Employment indicators - MEI,Employment Indicators,Total earnings,Primary industries,Seasonally adjusted,,
MEIM.S2WS,2001.09,170.945692,,P,Value,6,Employment indicators - MEI,Employment Indicators,Total earnings,Primary industries,Seasonally adjusted,,
MEIM.S2WS,2001.10,174.934617,,P,Value,6,Employment indicators - MEI,Employment Indicators,Total earnings,Primary industries,Seasonally adjusted,,
MEIM.S2WS,2001.11,176.063031,,P,Value,6,Employment indicators - MEI,Employment Indicators,Total earnings,Primary industries,Seasonally adjusted,,
MEIM.S2WS,2001.12,173.408724,,P,Value,6,Employment indicators - MEI,Employment Indicators,Total earnings,Primary industries,Seasonally adjusted,,
MEIM.S2WS,2002.01,179.36572,,P,Value,6,Employment indicators - MEI,Employment Indicators,Total earnings,Primary industries,Seasonally adjusted,,
MEIM.S2WS,2002.02,184.995089,,P,Value,6,Employment indicators - MEI,Employment Indicators,Total earnings,Primary industries,Seasonally adjusted,,
MEIM.S2WS,2002.03,183.160109,,P,Value,6,Employment indicators - MEI,Employment Indicators,Total earnings,Primary industries,Seasonally adjusted,,
MEIM.S2WS,2002.04,185.101839,,P,Value,6,Employment indicators - MEI,Employment Indicators,Total earnings,Primary industries,Seasonally adjusted,,
MEIM.S2WS,2002.05,201.864729,,P,Value,6,Employment indicators - MEI,Employment Indicators,Total earnings,Primary industries,Seasonally adjusted,,
MEIM.S2WS,2002.06,183.235945,,P,Value,6,Employment indicators - MEI,Employment Indicators,Total earnings,Primary industries,Seasonally adjusted,,
MEIM.S2WS,2002.07,191.066545,,P,Value,6,Employment indicators - MEI,Employment Indicators,Total earnings,Primary industries,Seasonally adjusted,,
MEIM.S2WS,2002.08,189.80295,,P,Value,6,Employment indicators - MEI,Employment Indicators,Total earnings,Primary industries,Seasonally adjusted,,
MEIM.S2WS,2002.09,193.655457,,P,Value,6,Employment indicators - MEI,Employment Indicators,Total earnings,Primary industries,Seasonally adjusted,,
MEIM.S2WS,2002.10,194.852096,,P,Value,6,Employment indicators - MEI,Employment Indicators,Total earnings,Primary industries,Seasonally adjusted,,
MEIM.S2WS,2002.11,187.198151,,P,Value,6,Employment indicators - MEI,Employment Indicators,Total earnings,Primary industries,Seasonally adjusted,,
MEIM.S2WS,2002.12,196.86318,,P,Value,6,Employment indicators - MEI,Employment Indicators,Total earnings,Primary industries,Seasonally adjusted,,
MEIM.S2WS,2003.01,197.233038,,P,Value,6,Employment indicators - MEI,Employment Indicators,Total earnings,Primary industries,Seasonally adjusted,,
MEIM.S2WS,2003.02,193.48417,,P,Value,6,Employment indicators - MEI,Employment Indicators,Total earnings,Primary industries,Seasonally adjusted,,
MEIM.S2WS,2003.03,195.130722,,P,Value,6,Employment indicators - MEI,Employment Indicators,Total earnings,Primary industries,Seasonally adjusted,,
MEIM.S2WS,2003.04,199.051035,,P,Value,6,Employment indicators - MEI,Employment Indicators,Total earnings,Primary industries,Seasonally adjusted,,
MEIM.S2WS,2003.05,196.515251,,P,Value,6,Employment indicators - MEI,Employment Indicators,Total earnings,Primary industries,Seasonally adjusted,,
MEIM.S2WS,2003.06,197.117807,,P,Value,6,Employment indicators - MEI,Employment Indicators,Total earnings,Primary industries,Seasonally adjusted,,
MEIM.S2WS,2003.07,201.350266,,P,Value,6,Employment indicators - MEI,Employment Indicators,Total earnings,Primary industries,Seasonally adjusted,,
MEIM.S2WS,2003.08,195.737827,,P,Value,6,Employment indicators - MEI,Employment Indicators,Total earnings,Primary industries,Seasonally adjusted,,
MEIM.S2WS,2003.09,197.484093,,P,Value,6,Employment indicators - MEI,Employment Indicators,Total earnings,Primary industries,Seasonally adjusted,,
MEIM.S2WS,2003.10,199.882667,,P,Value,6,Employment indicators - MEI,Employment Indicators,Total earnings,Primary industries,Seasonally adjusted,,
MEIM.S2WS,2003.11,199.781377,,P,Value,6,Employment indicators - MEI,Employment Indicators,Total earnings,Primary industries,Seasonally adjusted,,
MEIM.S2WS,2003.12,206.343776,,P,Value,6,Employment indicators - MEI,Employment Indicators,Total earnings,Primary industries,Seasonally adjusted,,
MEIM.S2WS,2004.01,202.138828,,P,Value,6,Employment indicators - MEI,Employment Indicators,Total earnings,Primary industries,Seasonally adjusted,,
MEIM.S2WS,2004.02,205.274096,,P,Value,6,Employment indicators - MEI,Employment Indicators,Total earnings,Primary industries,Seasonally adjusted,,
MEIM.S2WS,2004.03,208.371813,,P,Value,6,Employment indicators - MEI,Employment Indicators,Total earnings,Primary industries,Seasonally adjusted,,
MEIM.S2WS,2004.04,212.484846,,P,Value,6,Employment indicators - MEI,Employment Indicators,Total earnings,Primary industries,Seasonally adjusted,,
MEIM.S2WS,2004.05,205.964314,,P,Value,6,Employment indicators - MEI,Employment Indicators,Total earnings,Primary industries,Seasonally adjusted,,
MEIM.S2WS,2004.06,213.358261,,P,Value,6,Employment indicators - MEI,Employment Indicators,Total earnings,Primary industries,Seasonally adjusted,,
MEIM.S2WS,2004.07,211.057592,,P,Value,6,Employment indicators - MEI,Employment Indicators,Total earnings,Primary industries,Seasonally adjusted,,
MEIM.S2WS,2004.08,208.166196,,P,Value,6,Employment indicators - MEI,Employment Indicators,Total earnings,Primary industries,Seasonally adjusted,,
MEIM.S2WS,2004.09,215.762833,,P,Value,6,Employment indicators - MEI,Employment Indicators,Total earnings,Primary industries,Seasonally adjusted,,
MEIM.S2WS,2004.10,202.173978,,P,Value,6,Employment indicators - MEI,Employment Indicators,Total earnings,Primary industries,Seasonally adjusted,,
MEIM.S2WS,2004.11,214.12795,,P,Value,6,Employment indicators - MEI,Employment Indicators,Total earnings,Primary industries,Seasonally adjusted,,
MEIM.S2WS,2004.12,215.244787,,P,Value,6,Employment indicators - MEI,Employment Indicators,Total earnings,Primary industries,Seasonally adjusted,,
MEIM.S2WS,2005.01,214.279793,,P,Value,6,Employment indicators - MEI,Employment Indicators,Total earnings,Primary industries,Seasonally adjusted,,
MEIM.S2WS,2005.02,215.171482,,P,Value,6,Employment indicators - MEI,Employment Indicators,Total earnings,Primary industries,Seasonally adjusted,,
MEIM.S2WS,2005.03,219.772582,,P,Value,6,Employment indicators - MEI,Employment Indicators,Total earnings,Primary industries,Seasonally adjusted,,
MEIM.S2WS,2005.04,215.85001,,P,Value,6,Employment indicators - MEI,Employment Indicators,Total earnings,Primary industries,Seasonally adjusted,,
MEIM.S2WS,2005.05,220.874505,,P,Value,6,Employment indicators - MEI,Employment Indicators,Total earnings,Primary industries,Seasonally adjusted,,
MEIM.S2WS,2005.06,223.135199,,P,Value,6,Employment indicators - MEI,Employment Indicators,Total earnings,Primary industries,Seasonally adjusted,,
MEIM.S2WS,2005.07,219.599111,,P,Value,6,Employment indicators - MEI,Employment Indicators,Total earnings,Primary industries,Seasonally adjusted,,
MEIM.S2WS,2005.08,225.681626,,P,Value,6,Employment indicators - MEI,Employment Indicators,Total earnings,Primary industries,Seasonally adjusted,,
MEIM.S2WS,2005.09,226.845119,,P,Value,6,Employment indicators - MEI,Employment Indicators,Total earnings,Primary industries,Seasonally adjusted,,
MEIM.S2WS,2005.10,222.507235,,P,Value,6,Employment indicators - MEI,Employment Indicators,Total earnings,Primary industries,Seasonally adjusted,,
MEIM.S2WS,2005.11,230.900608,,P,Value,6,Employment indicators - MEI,Employment Indicators,Total earnings,Primary industries,Seasonally adjusted,,
MEIM.S2WS,2005.12,227.800376,,P,Value,6,Employment indicators - MEI,Employment Indicators,Total earnings,Primary industries,Seasonally adjusted,,
MEIM.S2WS,2006.01,226.788088,,P,Value,6,Employment indicators - MEI,Employment Indicators,Total earnings,Primary industries,Seasonally adjusted,,
MEIM.S2WS,2006.02,229.762628,,P,Value,6,Employment indicators - MEI,Employment Indicators,Total earnings,Primary industries,Seasonally adjusted,,
MEIM.S2WS,2006.03,229.480998,,P,Value,6,Employment indicators - MEI,Employment Indicators,Total earnings,Primary industries,Seasonally adjusted,,
MEIM.S2WS,2006.04,222.614349,,P,Value,6,Employment indicators - MEI,Employment Indicators,Total earnings,Primary industries,Seasonally adjusted,,
MEIM.S2WS,2006.05,237.263907,,P,Value,6,Employment indicators - MEI,Employment Indicators,Total earnings,Primary industries,Seasonally adjusted,,
MEIM.S2WS,2006.06,233.474253,,P,Value,6,Employment indicators - MEI,Employment Indicators,Total earnings,Primary industries,Seasonally adjusted,,
MEIM.S2WS,2006.07,234.626803,,P,Value,6,Employment indicators - MEI,Employment Indicators,Total earnings,Primary industries,Seasonally adjusted,,
MEIM.S2WS,2006.08,244.815541,,P,Value,6,Employment indicators - MEI,Employment Indicators,Total earnings,Primary industries,Seasonally adjusted,,
MEIM.S2WS,2006.09,233.927791,,P,Value,6,Employment indicators - MEI,Employment Indicators,Total earnings,Primary industries,Seasonally adjusted,,
MEIM.S2WS,2006.10,238.246429,,P,Value,6,Employment indicators - MEI,Employment Indicators,Total earnings,Primary industries,Seasonally adjusted,,
MEIM.S2WS,2006.11,239.386492,,P,Value,6,Employment indicators - MEI,Employment Indicators,Total earnings,Primary industries,Seasonally adjusted,,
MEIM.S2WS,2006.12,231.781509,,P,Value,6,Employment indicators - MEI,Employment Indicators,Total earnings,Primary industries,Seasonally adjusted,,
MEIM.S2WS,2007.01,241.235144,,P,Value,6,Employment indicators - MEI,Employment Indicators,Total earnings,Primary industries,Seasonally adjusted,,
MEIM.S2WS,2007.02,242.257553,,P,Value,6,Employment indicators - MEI,Employment Indicators,Total earnings,Primary industries,Seasonally adjusted,,
MEIM.S2WS,2007.03,238.863326,,P,Value,6,Employment indicators - MEI,Employment Indicators,Total earnings,Primary industries,Seasonally adjusted,,
MEIM.S2WS,2007.04,240.322844,,P,Value,6,Employment indicators - MEI,Employment Indicators,Total earnings,Primary industries,Seasonally adjusted,,
MEIM.S2WS,2007.05,259.209932,,P,Value,6,Employment indicators - MEI,Employment Indicators,Total earnings,Primary industries,Seasonally adjusted,,
MEIM.S2WS,2007.06,239.081557,,P,Value,6,Employment indicators - MEI,Employment Indicators,Total earnings,Primary industries,Seasonally adjusted,,
MEIM.S2WS,2007.07,244.516291,,P,Value,6,Employment indicators - MEI,Employment Indicators,Total earnings,Primary industries,Seasonally adjusted,,
MEIM.S2WS,2007.08,255.157742,,P,Value,6,Employment indicators - MEI,Employment Indicators,Total earnings,Primary industries,Seasonally adjusted,,
MEIM.S2WS,2007.09,247.438994,,P,Value,6,Employment indicators - MEI,Employment Indicators,Total earnings,Primary industries,Seasonally adjusted,,
MEIM.S2WS,2007.10,257.560833,,P,Value,6,Employment indicators - MEI,Employment Indicators,Total earnings,Primary industries,Seasonally adjusted,,
MEIM.S2WS,2007.11,253.934767,,P,Value,6,Employment indicators - MEI,Employment Indicators,Total earnings,Primary industries,Seasonally adjusted,,
MEIM.S2WS,2007.12,254.462285,,P,Value,6,Employment indicators - MEI,Employment Indicators,Total earnings,Primary industries,Seasonally adjusted,,
MEIM.S2WS,2008.01,267.40734,,P,Value,6,Employment indicators - MEI,Employment Indicators,Total earnings,Primary industries,Seasonally adjusted,,
MEIM.S2WS,2008.02,264.495952,,P,Value,6,Employment indicators - MEI,Employment Indicators,Total earnings,Primary industries,Seasonally adjusted,,
MEIM.S2WS,2008.03,255.381529,,P,Value,6,Employment indicators - MEI,Employment Indicators,Total earnings,Primary industries,Seasonally adjusted,,
MEIM.S2WS,2008.04,270.131085,,P,Value,6,Employment indicators - MEI,Employment Indicators,Total earnings,Primary industries,Seasonally adjusted,,
MEIM.S2WS,2008.05,265.502601,,P,Value,6,Employment indicators - MEI,Employment Indicators,Total earnings,Primary industries,Seasonally adjusted,,
MEIM.S2WS,2008.06,271.148877,,P,Value,6,Employment indicators - MEI,Employment Indicators,Total earnings,Primary industries,Seasonally adjusted,,
MEIM.S2WS,2008.07,278.346122,,P,Value,6,Employment indicators - MEI,Employment Indicators,Total earnings,Primary industries,Seasonally adjusted,,
MEIM.S2WS,2008.08,265.443959,,P,Value,6,Employment indicators - MEI,Employment Indicators,Total earnings,Primary industries,Seasonally adjusted,,
