Series_reference,Period,Data_value,STATUS,UNITS,Subject,Group,Series_title_1
CPIQ.SE9TN043,2008.06,779.085873,FINAL,Index,Consumers Price Index - CPI,CPI Level 2 Subgroups Tradables and Non-tradables,Non-tradable
CPIQ.SE9TN043,2008.09,781.855956,FINAL,Index,Consumers Price Index - CPI,CPI Level 2 Subgroups Tradables and Non-tradables,Non-tradable
CPIQ.SE9TN043,2008.12,788.781163,FINAL,Index,Consumers Price Index - CPI,CPI Level 2 Subgroups Tradables and Non-tradables,Non-tradable
CPIQ.SE9TN043,2009.03,788.781163,FINAL,Index,Consumers Price Index - CPI,CPI Level 2 Subgroups Tradables and Non-tradables,Non-tradable
CPIQ.SE9TN043,2009.06,792.243767,FINAL,Index,Consumers Price Index - CPI,CPI Level 2 Subgroups Tradables and Non-tradables,Non-tradable
CPIQ.SE9TN043,2009.09,786.703601,FINAL,Index,Consumers Price Index - CPI,CPI Level 2 Subgroups Tradables and Non-tradables,Non-tradable
CPIQ.SE9TN043,2009.12,787.396122,FINAL,Index,Consumers Price Index - CPI,CPI Level 2 Subgroups Tradables and Non-tradables,Non-tradable
CPIQ.SE9TN043,2010.03,790.858726,FINAL,Index,Consumers Price Index - CPI,CPI Level 2 Subgroups Tradables and Non-tradables,Non-tradable
CPIQ.SE9TN043,2010.06,792.936288,FINAL,Index,Consumers Price Index - CPI,CPI Level 2 Subgroups Tradables and Non-tradables,Non-tradable
CPIQ.SE9TN043,2010.09,795.01385,FINAL,Index,Consumers Price Index - CPI,CPI Level 2 Subgroups Tradables and Non-tradables,Non-tradable
CPIQ.SE9TN043,2010.12,829.639889,FINAL,Index,Consumers Price Index - CPI,CPI Level 2 Subgroups Tradables and Non-tradables,Non-tradable
CPIQ.SE9TN043,2011.03,844.875346,FINAL,Index,Consumers Price Index - CPI,CPI Level 2 Subgroups Tradables and Non-tradables,Non-tradable
CPIQ.SE9TN043,2011.06,849.030471,FINAL,Index,Consumers Price Index - CPI,CPI Level 2 Subgroups Tradables and Non-tradables,Non-tradable
CPIQ.SE9TN043,2011.09,844.875346,FINAL,Index,Consumers Price Index - CPI,CPI Level 2 Subgroups Tradables and Non-tradables,Non-tradable
CPIQ.SE9TN043,2011.12,851.800554,FINAL,Index,Consumers Price Index - CPI,CPI Level 2 Subgroups Tradables and Non-tradables,Non-tradable
CPIQ.SE9TN043,2012.03,863.573407,FINAL,Index,Consumers Price Index - CPI,CPI Level 2 Subgroups Tradables and Non-tradables,Non-tradable
CPIQ.SE9TN043,2012.06,860.110803,FINAL,Index,Consumers Price Index - CPI,CPI Level 2 Subgroups Tradables and Non-tradables,Non-tradable
CPIQ.SE9TN043,2012.09,852.493075,FINAL,Index,Consumers Price Index - CPI,CPI Level 2 Subgroups Tradables and Non-tradables,Non-tradable
CPIQ.SE9TN043,2012.12,869.806094,FINAL,Index,Consumers Price Index - CPI,CPI Level 2 Subgroups Tradables and Non-tradables,Non-tradable
CPIQ.SE9TN043,2013.03,879.501385,FINAL,Index,Consumers Price Index - CPI,CPI Level 2 Subgroups Tradables and Non-tradables,Non-tradable
CPIQ.SE9TN043,2013.06,889.889197,FINAL,Index,Consumers Price Index - CPI,CPI Level 2 Subgroups Tradables and Non-tradables,Non-tradable
CPIQ.SE9TN043,2013.09,896.121884,FINAL,Index,Consumers Price Index - CPI,CPI Level 2 Subgroups Tradables and Non-tradables,Non-tradable
CPIQ.SE9TN043,2013.12,910.66482,FINAL,Index,Consumers Price Index - CPI,CPI Level 2 Subgroups Tradables and Non-tradables,Non-tradable
CPIQ.SE9TN043,2014.03,924.515235,FINAL,Index,Consumers Price Index - CPI,CPI Level 2 Subgroups Tradables and Non-tradables,Non-tradable
CPIQ.SE9TN043,2014.06,923.130194,FINAL,Index,Consumers Price Index - CPI,CPI Level 2 Subgroups Tradables and Non-tradables,Non-tradable
CPIQ.SE9TN043,2014.09,932.825485,FINAL,Index,Consumers Price Index - CPI,CPI Level 2 Subgroups Tradables and Non-tradables,Non-tradable
CPIQ.SE9TN043,2014.12,934.903047,FINAL,Index,Consumers Price Index - CPI,CPI Level 2 Subgroups Tradables and Non-tradables,Non-tradable
CPIQ.SE9TN043,2015.03,941.828255,FINAL,Index,Consumers Price Index - CPI,CPI Level 2 Subgroups Tradables and Non-tradables,Non-tradable
CPIQ.SE9TN043,2015.06,945.290859,FINAL,Index,Consumers Price Index - CPI,CPI Level 2 Subgroups Tradables and Non-tradables,Non-tradable
CPIQ.SE9TN043,2015.09,949.445983,FINAL,Index,Consumers Price Index - CPI,CPI Level 2 Subgroups Tradables and Non-tradables,Non-tradable
CPIQ.SE9TN043,2015.12,953.601108,FINAL,Index,Consumers Price Index - CPI,CPI Level 2 Subgroups Tradables and Non-tradables,Non-tradable
CPIQ.SE9TN043,2016.03,966.759003,FINAL,Index,Consumers Price Index - CPI,CPI Level 2 Subgroups Tradables and Non-tradables,Non-tradable
CPIQ.SE9TN043,2016.06,972.99169,FINAL,Index,Consumers Price Index - CPI,CPI Level 2 Subgroups Tradables and Non-tradables,Non-tradable
CPIQ.SE9TN043,2016.09,979.224377,FINAL,Index,Consumers Price Index - CPI,CPI Level 2 Subgroups Tradables and Non-tradables,Non-tradable
CPIQ.SE9TN043,2016.12,986.149584,FINAL,Index,Consumers Price Index - CPI,CPI Level 2 Subgroups Tradables and Non-tradables,Non-tradable
CPIQ.SE9TN043,2017.03,992.382271,FINAL,Index,Consumers Price Index - CPI,CPI Level 2 Subgroups Tradables and Non-tradables,Non-tradable
CPIQ.SE9TN043,2017.06,1000,FINAL,Index,Consumers Price Index - CPI,CPI Level 2 Subgroups Tradables and Non-tradables,Non-tradable
CPIQ.SE9TN043,2017.09,1012.465374,FINAL,Index,Consumers Price Index - CPI,CPI Level 2 Subgroups Tradables and Non-tradables,Non-tradable
CPIQ.SE9TN043,2017.12,1029,FINAL,Index,Consumers Price Index - CPI,CPI Level 2 Subgroups Tradables and Non-tradables,Non-tradable
CPIQ.SE9TN043,2018.03,1045,FINAL,Index,Consumers Price Index - CPI,CPI Level 2 Subgroups Tradables and Non-tradables,Non-tradable
CPIQ.SE9TN043,2018.06,1051,FINAL,Index,Consumers Price Index - CPI,CPI Level 2 Subgroups Tradables and Non-tradables,Non-tradable
CPIQ.SE9TN043,2018.09,1057,FINAL,Index,Consumers Price Index - CPI,CPI Level 2 Subgroups Tradables and Non-tradables,Non-tradable
CPIQ.SE9TN043,2018.12,1065,FINAL,Index,Consumers Price Index - CPI,CPI Level 2 Subgroups Tradables and Non-tradables,Non-tradable
CPIQ.SE9TN043,2019.03,1073,FINAL,Index,Consumers Price Index - CPI,CPI Level 2 Subgroups Tradables and Non-tradables,Non-tradable
CPIQ.SE9TN043,2019.06,1079,FINAL,Index,Consumers Price Index - CPI,CPI Level 2 Subgroups Tradables and Non-tradables,Non-tradable
CPIQ.SE9TN043,2019.09,1090,FINAL,Index,Consumers Price Index - CPI,CPI Level 2 Subgroups Tradables and Non-tradables,Non-tradable
CPIQ.SE9TN043,2019.12,1098,FINAL,Index,Consumers Price Index - CPI,CPI Level 2 Subgroups Tradables and Non-tradables,Non-tradable
CPIQ.SE9TN043,2020.03,1110,FINAL,Index,Consumers Price Index - CPI,CPI Level 2 Subgroups Tradables and Non-tradables,Non-tradable
CPIQ.SE9TN04302,2006.06,692.520776,FINAL,Index,Consumers Price Index - CPI,CPI Level 3 Classes Tradables and Non-tradables,Non-tradable
CPIQ.SE9TN04302,2006.09,706.371191,FINAL,Index,Consumers Price Index - CPI,CPI Level 3 Classes Tradables and Non-tradables,Non-tradable
CPIQ.SE9TN04302,2006.12,712.603878,FINAL,Index,Consumers Price Index - CPI,CPI Level 3 Classes Tradables and Non-tradables,Non-tradable
CPIQ.SE9TN04302,2007.03,725.761773,FINAL,Index,Consumers Price Index - CPI,CPI Level 3 Classes Tradables and Non-tradables,Non-tradable
CPIQ.SE9TN04302,2007.06,735.457064,FINAL,Index,Consumers Price Index - CPI,CPI Level 3 Classes Tradables and Non-tradables,Non-tradable
CPIQ.SE9TN04302,2007.09,747.229917,FINAL,Index,Consumers Price Index - CPI,CPI Level 3 Classes Tradables and Non-tradables,Non-tradable
CPIQ.SE9TN04302,2007.12,757.617729,FINAL,Index,Consumers Price Index - CPI,CPI Level 3 Classes Tradables and Non-tradables,Non-tradable
CPIQ.SE9TN04302,2008.03,769.390582,FINAL,Index,Consumers Price Index - CPI,CPI Level 3 Classes Tradables and Non-tradables,Non-tradable
CPIQ.SE9TN04302,2008.06,779.085873,FINAL,Index,Consumers Price Index - CPI,CPI Level 3 Classes Tradables and Non-tradables,Non-tradable
CPIQ.SE9TN04302,2008.09,781.855956,FINAL,Index,Consumers Price Index - CPI,CPI Level 3 Classes Tradables and Non-tradables,Non-tradable
CPIQ.SE9TN04302,2008.12,788.781163,FINAL,Index,Consumers Price Index - CPI,CPI Level 3 Classes Tradables and Non-tradables,Non-tradable
CPIQ.SE9TN04302,2009.03,788.781163,FINAL,Index,Consumers Price Index - CPI,CPI Level 3 Classes Tradables and Non-tradables,Non-tradable
CPIQ.SE9TN04302,2009.06,792.243767,FINAL,Index,Consumers Price Index - CPI,CPI Level 3 Classes Tradables and Non-tradables,Non-tradable
CPIQ.SE9TN04302,2009.09,786.703601,FINAL,Index,Consumers Price Index - CPI,CPI Level 3 Classes Tradables and Non-tradables,Non-tradable
CPIQ.SE9TN04302,2009.12,787.396122,FINAL,Index,Consumers Price Index - CPI,CPI Level 3 Classes Tradables and Non-tradables,Non-tradable
CPIQ.SE9TN04302,2010.03,790.858726,FINAL,Index,Consumers Price Index - CPI,CPI Level 3 Classes Tradables and Non-tradables,Non-tradable
CPIQ.SE9TN04302,2010.06,792.936288,FINAL,Index,Consumers Price Index - CPI,CPI Level 3 Classes Tradables and Non-tradables,Non-tradable
CPIQ.SE9TN04302,2010.09,795.01385,FINAL,Index,Consumers Price Index - CPI,CPI Level 3 Classes Tradables and Non-tradables,Non-tradable
CPIQ.SE9TN04302,2010.12,829.639889,FINAL,Index,Consumers Price Index - CPI,CPI Level 3 Classes Tradables and Non-tradables,Non-tradable
CPIQ.SE9TN04302,2011.03,844.875346,FINAL,Index,Consumers Price Index - CPI,CPI Level 3 Classes Tradables and Non-tradables,Non-tradable
CPIQ.SE9TN04302,2011.06,849.030471,FINAL,Index,Consumers Price Index - CPI,CPI Level 3 Classes Tradables and Non-tradables,Non-tradable
CPIQ.SE9TN04302,2011.09,844.875346,FINAL,Index,Consumers Price Index - CPI,CPI Level 3 Classes Tradables and Non-tradables,Non-tradable
CPIQ.SE9TN04302,2011.12,851.800554,FINAL,Index,Consumers Price Index - CPI,CPI Level 3 Classes Tradables and Non-tradables,Non-tradable
CPIQ.SE9TN04302,2012.03,863.573407,FINAL,Index,Consumers Price Index - CPI,CPI Level 3 Classes Tradables and Non-tradables,Non-tradable
CPIQ.SE9TN04302,2012.06,860.110803,FINAL,Index,Consumers Price Index - CPI,CPI Level 3 Classes Tradables and Non-tradables,Non-tradable
CPIQ.SE9TN04302,2012.09,852.493075,FINAL,Index,Consumers Price Index - CPI,CPI Level 3 Classes Tradables and Non-tradables,Non-tradable
CPIQ.SE9TN04302,2012.12,869.806094,FINAL,Index,Consumers Price Index - CPI,CPI Level 3 Classes Tradables and Non-tradables,Non-tradable
CPIQ.SE9TN04302,2013.03,879.501385,FINAL,Index,Consumers Price Index - CPI,CPI Level 3 Classes Tradables and Non-tradables,Non-tradable
CPIQ.SE9TN04302,2013.06,889.889197,FINAL,Index,Consumers Price Index - CPI,CPI Level 3 Classes Tradables and Non-tradables,Non-tradable
CPIQ.SE9TN04302,2013.09,896.121884,FINAL,Index,Consumers Price Index - CPI,CPI Level 3 Classes Tradables and Non-tradables,Non-tradable
CPIQ.SE9TN04302,2013.12,910.66482,FINAL,Index,Consumers Price Index - CPI,CPI Level 3 Classes Tradables and Non-tradables,Non-tradable
CPIQ.SE9TN04302,2014.03,924.515235,FINAL,Index,Consumers Price Index - CPI,CPI Level 3 Classes Tradables and Non-tradables,Non-tradable
CPIQ.SE9TN04302,2014.06,923.130194,FINAL,Index,Consumers Price Index - CPI,CPI Level 3 Classes Tradables and Non-tradables,Non-tradable
CPIQ.SE9TN04302,2014.09,932.825485,FINAL,Index,Consumers Price Index - CPI,CPI Level 3 Classes Tradables and Non-tradables,Non-tradable
CPIQ.SE9TN04302,2014.12,934.903047,FINAL,Index,Consumers Price Index - CPI,CPI Level 3 Classes Tradables and Non-tradables,Non-tradable
CPIQ.SE9TN04302,2015.03,941.828255,FINAL,Index,Consumers Price Index - CPI,CPI Level 3 Classes Tradables and Non-tradables,Non-tradable
CPIQ.SE9TN04302,2015.06,945.290859,FINAL,Index,Consumers Price Index - CPI,CPI Level 3 Classes Tradables and Non-tradables,Non-tradable
CPIQ.SE9TN04302,2015.09,949.445983,FINAL,Index,Consumers Price Index - CPI,CPI Level 3 Classes Tradables and Non-tradables,Non-tradable
CPIQ.SE9TN04302,2015.12,953.601108,FINAL,Index,Consumers Price Index - CPI,CPI Level 3 Classes Tradables and Non-tradables,Non-tradable
CPIQ.SE9TN04302,2016.03,966.759003,FINAL,Index,Consumers Price Index - CPI,CPI Level 3 Classes Tradables and Non-tradables,Non-tradable
CPIQ.SE9TN04302,2016.06,972.99169,FINAL,Index,Consumers Price Index - CPI,CPI Level 3 Classes Tradables and Non-tradables,Non-tradable
CPIQ.SE9TN04302,2016.09,979.224377,FINAL,Index,Consumers Price Index - CPI,CPI Level 3 Classes Tradables and Non-tradables,Non-tradable
CPIQ.SE9TN04302,2016.12,986.149584,FINAL,Index,Consumers Price Index - CPI,CPI Level 3 Classes Tradables and Non-tradables,Non-tradable
CPIQ.SE9TN04302,2017.03,992.382271,FINAL,Index,Consumers Price Index - CPI,CPI Level 3 Classes Tradables and Non-tradables,Non-tradable
CPIQ.SE9TN04302,2017.06,1000,FINAL,Index,Consumers Price Index - CPI,CPI Level 3 Classes Tradables and Non-tradables,Non-tradable
CPIQ.SE9TN04302,2017.09,1012.465374,FINAL,Index,Consumers Price Index - CPI,CPI Level 3 Classes Tradables and Non-tradables,Non-tradable
CPIQ.SE9TN04302,2017.12,1029,FINAL,Index,Consumers Price Index - CPI,CPI Level 3 Classes Tradables and Non-tradables,Non-tradable
CPIQ.SE9TN04302,2018.03,1045,FINAL,Index,Consumers Price Index - CPI,CPI Level 3 Classes Tradables and Non-tradables,Non-tradable
CPIQ.SE9TN04302,2018.06,1051,FINAL,Index,Consumers Price Index - CPI,CPI Level 3 Classes Tradables and Non-tradables,Non-tradable
CPIQ.SE9TN04302,2018.09,1057,FINAL,Index,Consumers Price Index - CPI,CPI Level 3 Classes Tradables and Non-tradables,Non-tradable
CPIQ.SE9TN04302,2018.12,1065,FINAL,Index,Consumers Price Index - CPI,CPI Level 3 Classes Tradables and Non-tradables,Non-tradable
CPIQ.SE9TN04302,2019.03,1073,FINAL,Index,Consumers Price Index - CPI,CPI Level 3 Classes Tradables and Non-tradables,Non-tradable
CPIQ.SE9TN04302,2019.06,1079,FINAL,Index,Consumers Price Index - CPI,CPI Level 3 Classes Tradables and Non-tradables,Non-tradable
CPIQ.SE9TN04302,2019.09,1090,FINAL,Index,Consumers Price Index - CPI,CPI Level 3 Classes Tradables and Non-tradables,Non-tradable
CPIQ.SE9TN04302,2019.12,1098,FINAL,Index,Consumers Price Index - CPI,CPI Level 3 Classes Tradables and Non-tradables,Non-tradable
CPIQ.SE9TN04302,2020.03,1110,FINAL,Index,Consumers Price Index - CPI,CPI Level 3 Classes Tradables and Non-tradables,Non-tradable
CPIQ.SE9TN044,2006.06,569.151964,FINAL,Index,Consumers Price Index - CPI,CPI Level 2 Subgroups Tradables and Non-tradables,Non-tradable
CPIQ.SE9TN044,2006.09,607.854297,FINAL,Index,Consumers Price Index - CPI,CPI Level 2 Subgroups Tradables and Non-tradables,Non-tradable
CPIQ.SE9TN044,2006.12,613.545817,FINAL,Index,Consumers Price Index - CPI,CPI Level 2 Subgroups Tradables and Non-tradables,Non-tradable
CPIQ.SE9TN044,2007.03,613.545817,FINAL,Index,Consumers Price Index - CPI,CPI Level 2 Subgroups Tradables and Non-tradables,Non-tradable
CPIQ.SE9TN044,2007.06,614.114969,FINAL,Index,Consumers Price Index - CPI,CPI Level 2 Subgroups Tradables and Non-tradables,Non-tradable
CPIQ.SE9TN044,2007.09,652.24815,FINAL,Index,Consumers Price Index - CPI,CPI Level 2 Subgroups Tradables and Non-tradables,Non-tradable
CPIQ.SE9TN044,2007.12,655.663062,FINAL,Index,Consumers Price Index - CPI,CPI Level 2 Subgroups Tradables and Non-tradables,Non-tradable
CPIQ.SE9TN044,2008.03,656.801366,FINAL,Index,Consumers Price Index - CPI,CPI Level 2 Subgroups Tradables and Non-tradables,Non-tradable
CPIQ.SE9TN044,2008.06,657.370518,FINAL,Index,Consumers Price Index - CPI,CPI Level 2 Subgroups Tradables and Non-tradables,Non-tradable
CPIQ.SE9TN044,2008.09,688.104724,FINAL,Index,Consumers Price Index - CPI,CPI Level 2 Subgroups Tradables and Non-tradables,Non-tradable
CPIQ.SE9TN044,2008.12,694.934548,FINAL,Index,Consumers Price Index - CPI,CPI Level 2 Subgroups Tradables and Non-tradables,Non-tradable
CPIQ.SE9TN044,2009.03,695.503699,FINAL,Index,Consumers Price Index - CPI,CPI Level 2 Subgroups Tradables and Non-tradables,Non-tradable
CPIQ.SE9TN044,2009.06,693.796244,FINAL,Index,Consumers Price Index - CPI,CPI Level 2 Subgroups Tradables and Non-tradables,Non-tradable
CPIQ.SE9TN044,2009.09,731.360273,FINAL,Index,Consumers Price Index - CPI,CPI Level 2 Subgroups Tradables and Non-tradables,Non-tradable
CPIQ.SE9TN044,2009.12,733.067729,FINAL,Index,Consumers Price Index - CPI,CPI Level 2 Subgroups Tradables and Non-tradables,Non-tradable
CPIQ.SE9TN044,2010.03,733.067729,FINAL,Index,Consumers Price Index - CPI,CPI Level 2 Subgroups Tradables and Non-tradables,Non-tradable
CPIQ.SE9TN044,2010.06,733.067729,FINAL,Index,Consumers Price Index - CPI,CPI Level 2 Subgroups Tradables and Non-tradables,Non-tradable
CPIQ.SE9TN044,2010.09,763.801935,FINAL,Index,Consumers Price Index - CPI,CPI Level 2 Subgroups Tradables and Non-tradables,Non-tradable
CPIQ.SE9TN044,2010.12,782.014798,FINAL,Index,Consumers Price Index - CPI,CPI Level 2 Subgroups Tradables and Non-tradables,Non-tradable
CPIQ.SE9TN044,2011.03,782.014798,FINAL,Index,Consumers Price Index - CPI,CPI Level 2 Subgroups Tradables and Non-tradables,Non-tradable
CPIQ.SE9TN044,2011.06,782.014798,FINAL,Index,Consumers Price Index - CPI,CPI Level 2 Subgroups Tradables and Non-tradables,Non-tradable
CPIQ.SE9TN044,2011.09,813.318156,FINAL,Index,Consumers Price Index - CPI,CPI Level 2 Subgroups Tradables and Non-tradables,Non-tradable
CPIQ.SE9TN044,2011.12,816.733068,FINAL,Index,Consumers Price Index - CPI,CPI Level 2 Subgroups Tradables and Non-tradables,Non-tradable
CPIQ.SE9TN044,2012.03,816.733068,FINAL,Index,Consumers Price Index - CPI,CPI Level 2 Subgroups Tradables and Non-tradables,Non-tradable
CPIQ.SE9TN044,2012.06,817.30222,FINAL,Index,Consumers Price Index - CPI,CPI Level 2 Subgroups Tradables and Non-tradables,Non-tradable
CPIQ.SE9TN044,2012.09,845.190666,FINAL,Index,Consumers Price Index - CPI,CPI Level 2 Subgroups Tradables and Non-tradables,Non-tradable
CPIQ.SE9TN044,2012.12,850.313034,FINAL,Index,Consumers Price Index - CPI,CPI Level 2 Subgroups Tradables and Non-tradables,Non-tradable
CPIQ.SE9TN044,2013.03,850.882186,FINAL,Index,Consumers Price Index - CPI,CPI Level 2 Subgroups Tradables and Non-tradables,Non-tradable
CPIQ.SE9TN044,2013.06,852.020489,FINAL,Index,Consumers Price Index - CPI,CPI Level 2 Subgroups Tradables and Non-tradables,Non-tradable
CPIQ.SE9TN044,2013.09,882.185544,FINAL,Index,Consumers Price Index - CPI,CPI Level 2 Subgroups Tradables and Non-tradables,Non-tradable
CPIQ.SE9TN044,2013.12,885.600455,FINAL,Index,Consumers Price Index - CPI,CPI Level 2 Subgroups Tradables and Non-tradables,Non-tradable
CPIQ.SE9TN044,2014.03,886.738759,FINAL,Index,Consumers Price Index - CPI,CPI Level 2 Subgroups Tradables and Non-tradables,Non-tradable
CPIQ.SE9TN044,2014.06,886.738759,FINAL,Index,Consumers Price Index - CPI,CPI Level 2 Subgroups Tradables and Non-tradables,Non-tradable
CPIQ.SE9TN044,2014.09,916.903813,FINAL,Index,Consumers Price Index - CPI,CPI Level 2 Subgroups Tradables and Non-tradables,Non-tradable
CPIQ.SE9TN044,2014.12,918.042117,FINAL,Index,Consumers Price Index - CPI,CPI Level 2 Subgroups Tradables and Non-tradables,Non-tradable
CPIQ.SE9TN044,2015.03,918.611269,FINAL,Index,Consumers Price Index - CPI,CPI Level 2 Subgroups Tradables and Non-tradables,Non-tradable
CPIQ.SE9TN044,2015.06,918.611269,FINAL,Index,Consumers Price Index - CPI,CPI Level 2 Subgroups Tradables and Non-tradables,Non-tradable
CPIQ.SE9TN044,2015.09,964.143426,FINAL,Index,Consumers Price Index - CPI,CPI Level 2 Subgroups Tradables and Non-tradables,Non-tradable
CPIQ.SE9TN044,2015.12,968.12749,FINAL,Index,Consumers Price Index - CPI,CPI Level 2 Subgroups Tradables and Non-tradables,Non-tradable
CPIQ.SE9TN044,2016.03,968.696642,FINAL,Index,Consumers Price Index - CPI,CPI Level 2 Subgroups Tradables and Non-tradables,Non-tradable
CPIQ.SE9TN044,2016.06,969.265794,FINAL,Index,Consumers Price Index - CPI,CPI Level 2 Subgroups Tradables and Non-tradables,Non-tradable
CPIQ.SE9TN044,2016.09,996.585088,FINAL,Index,Consumers Price Index - CPI,CPI Level 2 Subgroups Tradables and Non-tradables,Non-tradable
CPIQ.SE9TN044,2016.12,999.430848,FINAL,Index,Consumers Price Index - CPI,CPI Level 2 Subgroups Tradables and Non-tradables,Non-tradable
CPIQ.SE9TN044,2017.03,1000.569152,FINAL,Index,Consumers Price Index - CPI,CPI Level 2 Subgroups Tradables and Non-tradables,Non-tradable
